position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Defense,71,3876.0,28,185,74,Club Deportivo Guabirá,Germany
Offense,75,9589.0,31,186,77,Jeonbuk Hyundai Motors,United Arab Emirates
Midfield,77,92476.0,32,182,78,Tokushima Vortis,Antigua and Barbuda
Defense,63,1399.0,20,174,83,Wellington Phoenix,Israel
Defense,64,3318.0,27,188,72,Atlético de Madrid,Denmark
Defense,79,3704.0,22,180,74,Levante Unión Deportiva,France
Defense,78,4262.0,21,186,72,FBC Melgar,Azerbaijan
Defense,75,39979.0,27,194,79,Vitória de Guimarães,Turkey
Midfield,68,15743.0,32,178,75,Club Cerro Porteño,France
GoalKeeper,63,1068.0,23,190,72,Atlético Nacional,Germany
Defense,69,500.0,27,181,75,GwangJu FC,Netherlands
Defense,71,1735.0,23,193,83,Club Deportivo Palestino,United States
Defense,73,1257.0,27,192,83,FC Vizela,Kenya
Defense,73,13099.0,28,186,79,Barcelona Sporting Club,Denmark
Defense,76,10043.0,31,183,82,Bologna,Tunisia
Midfield,58,1902.0,23,168,66,TSG Hoffenheim,Ecuador
Defense,71,11459.0,28,182,78,Deportivo Toluca,Mexico
Defense,81,8749.0,31,173,82,Port Vale,Italy
Midfield,69,1591.0,31,180,73,FC Seoul,Egypt
Defense,58,692.0,33,181,79,Real Madrid CF,Ecuador
Midfield,63,1393.0,20,189,75,AFC Bournemouth,Scotland
Defense,60,8350.0,33,179,79,Heracles Almelo,Brazil
Defense,72,9691.0,32,183,74,FC Vizela,Puerto Rico
Defense,80,6660.0,36,182,72,1. FC Magdeburg,Malawi
Midfield,53,793.0,19,184,75,Benevento,North Macedonia
Midfield,78,16320.0,35,187,74,Club Cerro Porteño,Argentina
Defense,63,35074.0,32,185,75,Aytemiz Alanyaspor,Argentina
GoalKeeper,65,3318.0,29,200,85,Hartlepool United,England
Midfield,55,4259.0,24,175,65,Atlético de Madrid,Portugal
Defense,70,500.0,26,182,70,Club Nacional de Football,Uzbekistan
Defense,69,3462.0,22,186,78,Campionii FC Arges,Honduras
Defense,61,8903.0,31,183,74,Toronto FC,Ecuador
Defense,63,906.0,24,190,79,FC Ingolstadt 04,Cuba
Defense,56,695.0,24,176,85,1. FC Kaiserslautern,Jamaica
Defense,58,806.0,28,183,76,Motherwell,Honduras
Offense,64,9588.0,25,169,74,Atlético Nacional,Argentina
GoalKeeper,51,1023.0,23,178,75,Crotone,Argentina
Midfield,62,19797.0,29,188,73,Sporting Kansas City,Denmark
Defense,86,1870.0,28,194,71,Sporting Kansas City,Morocco
Defense,68,4263.0,29,180,80,Roma,United States
Defense,83,500.0,29,185,78,Sepsi OSK Sf. Gheorghe,Colombia
Defense,63,755.0,22,194,84,Eintracht Frankfurt,Germany
Midfield,73,15029.0,18,175,74,SK Sturm Graz,New Zealand
Defense,70,53869.0,25,184,74,Damac FC,Mexico
Defense,64,857.0,31,168,85,Oud-Heverlee Leuven,Argentina
Offense,64,732.0,21,183,89,AS Saint-Étienne,Venezuela
Defense,56,500.0,20,172,74,HJK Helsinki,Sweden
Midfield,66,1541.0,24,176,72,Toronto FC,Belgium
Midfield,59,813.0,19,168,67,Manchester City,Poland
Defense,62,17182.0,23,190,77,Barrow,Azerbaijan
Defense,66,1505.0,28,179,79,Club Cerro Porteño,Saint Lucia
Defense,75,1311.0,28,189,85,SV Darmstadt 98,El Salvador
GoalKeeper,72,500.0,25,185,75,Rodez Aveyron Football,Croatia
Midfield,64,1072.0,32,182,76,Club Atlas,Liberia
Defense,79,23848.0,32,186,74,1. FC Kaiserslautern,Israel
Midfield,65,846.0,21,180,75,Sporting Kansas City,Romania
GoalKeeper,63,1309.0,22,179,73,FC Dinamo 1948 Bucureşti,Iran
Defense,55,4847.0,28,172,84,TSV Havelse,Germany
Defense,77,4186.0,29,187,82,Spezia,Switzerland
Midfield,65,4255.0,22,174,68,Universidad Técnica de Cajamarca,Israel
Offense,62,12506.0,21,169,76,Stevenage,England
Midfield,70,1498.0,24,179,69,Middlesbrough,Argentina
GoalKeeper,67,828.0,30,202,85,Clermont Foot 63,Germany
Defense,78,1088.0,29,185,73,FC Vizela,Wales
Midfield,73,9731.0,29,187,79,Atlético Nacional,Croatia
Defense,67,1357.0,22,175,73,NorthEast United FC,Saint Lucia
Offense,71,9434.0,28,186,83,GZT Giresunspor,Spain
Defense,64,500.0,29,182,74,Sporting Kansas City,Côte d'Ivoire
Defense,75,3046.0,21,172,75,Viborg FF,Ecuador
Defense,70,42691.0,28,186,65,Toronto FC,Belgium
Defense,67,35604.0,29,183,74,AFC Bournemouth,Denmark
Midfield,56,1403.0,19,176,74,Servette FC,Bolivia
Offense,71,1910.0,21,193,77,SSV Jahn Regensburg,England
GoalKeeper,70,500.0,36,201,88,Atlético de Madrid,England
Defense,68,27021.0,32,189,78,FC Schalke 04,Sweden
Midfield,75,1110.0,25,175,66,Club Cerro Porteño,England
Defense,78,1141.0,23,187,75,Sporting Kansas City,Italy
Defense,63,10209.0,31,185,77,Toronto FC,Denmark
Defense,77,1351.0,22,187,82,Gangwon FC,Slovakia
GoalKeeper,74,3518.0,24,188,82,Vejle Boldklub,Croatia
Defense,78,12850.0,31,182,74,Barnsley,Mauritius
Midfield,55,2227.0,23,176,70,Gimnasia y Esgrima La Plata,Czech Republic
Offense,75,43645.0,31,182,71,Wisła Kraków,England
Offense,75,4038.0,24,179,78,Hertha BSC,Scotland
Midfield,71,500.0,25,188,73,Atlético Nacional,England
GoalKeeper,78,9044.0,28,183,75,Śląsk Wrocław,Italy
GoalKeeper,66,35842.0,30,188,73,Real Sociedad,Liberia
Defense,67,674.0,27,175,79,Atlético Tucumán,Spain
Midfield,55,706.0,22,168,79,Levante Unión Deportiva,Argentina
Defense,75,912.0,27,181,74,Shrewsbury Town,Austria
Offense,74,5494.0,20,189,76,Accrington Stanley,Italy
Defense,70,500.0,25,171,80,LOSC Lille,United States
Offense,74,4381.0,29,180,74,Atlético Nacional,England
Midfield,77,25146.0,29,187,74,Flamengo,Mauritius
Offense,74,1990.0,30,183,64,Sanfrecce Hiroshima,Bulgaria
Midfield,75,5335.0,31,186,80,Sporting Kansas City,England
Midfield,73,12131.0,28,188,73,Atlético Nacional,Saudi Arabia
Midfield,52,1866.0,24,171,68,Cracovia,Israel
Defense,68,685.0,25,176,88,Derby County,Netherlands
Midfield,75,13457.0,35,186,74,Club Cerro Porteño,Spain
Defense,75,13671.0,31,185,74,Real Sociedad B,Colombia
Offense,73,42809.0,29,175,81,Arsenal,Iran
GoalKeeper,66,12144.0,36,184,84,Atlético de Madrid,Denmark
Defense,72,2469.0,23,171,73,AC Ajaccio,Gabon
Midfield,59,1288.0,24,180,66,UD Ibiza,Bolivia
Defense,82,13236.0,28,179,74,Club Atlético Sarmiento,Serbia
Defense,72,17349.0,29,188,70,SC Rheindorf Altach,Bosnia and Herzegovina
Midfield,71,12064.0,26,187,82,AS Saint-Étienne,Côte d'Ivoire
Defense,73,9679.0,24,177,73,Wigan Athletic,Honduras
GoalKeeper,64,636.0,21,184,72,Club Universitario de Deportes,Bosnia and Herzegovina
Defense,67,92212.0,26,187,87,İttifak Holding Konyaspor,Spain
Midfield,64,500.0,19,172,74,Jamshedpur FC,Liberia
Midfield,56,842.0,24,172,75,Orlando City Soccer Club,Argentina
GoalKeeper,66,9233.0,29,181,76,KSV Cercle Brugge,Croatia
Defense,77,4665.0,25,187,87,Unión de Santa Fe,Austria
Defense,75,10034.0,26,186,77,Toronto FC,Belgium
Defense,63,9906.0,32,183,76,Atlético de Madrid,Uruguay
Defense,65,13615.0,31,186,73,Real Sociedad B,Colombia
Defense,76,2299.0,23,179,81,SC Braga,Sierra Leone
Midfield,56,500.0,21,174,66,Varbergs BoIS FC,Poland
Midfield,57,1013.0,20,183,68,HJK Helsinki,India
GoalKeeper,76,5518.0,24,185,80,Getafe CF,New Zealand
Defense,75,11749.0,27,182,87,FC Utrecht,Haiti
Defense,81,11199.0,24,186,73,Sporting Kansas City,Poland
GoalKeeper,63,5700.0,30,197,74,Sporting Kansas City,Morocco
GoalKeeper,77,5637.0,31,188,73,AS Monaco,Panama
Midfield,62,1459.0,24,172,66,Atlético Nacional,Japan
Defense,65,8409.0,28,176,80,Vejle Boldklub,Croatia
Midfield,80,5813.0,29,184,59,Royal Charleroi S.C.,Benin
Defense,68,4803.0,22,189,78,Oita Trinita,Korea Republic
Defense,58,54810.0,31,182,74,Leeds United,Korea Republic
Defense,78,4717.0,26,187,78,Wellington Phoenix,Congo
Defense,76,21264.0,36,184,83,Newell's Old Boys,Germany
Midfield,55,500.0,20,175,76,Dijon FCO,Portugal
Defense,73,5573.0,35,185,73,Toronto FC,Argentina
Defense,52,500.0,19,180,70,Unión La Calera,China PR
GoalKeeper,65,500.0,19,185,86,Al Hilal,Croatia
GoalKeeper,60,13764.0,30,195,78,US Salernitana 1919,Turkey
Defense,65,48233.0,31,175,71,FC Red Bull Salzburg,Germany
GoalKeeper,78,6836.0,30,197,84,Universidad Católica,Germany
Defense,64,10907.0,18,183,72,Wycombe Wanderers,Serbia
Defense,76,727.0,25,182,75,Strømsgodset IF,Iceland
Defense,61,500.0,28,188,78,Atlético Nacional,Argentina
Defense,74,6895.0,22,184,76,FC Cartagena,Wales
Defense,70,9043.0,31,182,80,Los Angeles FC,Honduras
Defense,65,3402.0,22,182,75,Accrington Stanley,Honduras
GoalKeeper,68,9575.0,23,190,82,SV Zulte Waregem,Spain
Defense,73,18387.0,29,183,83,SV Meppen,Italy
Defense,74,761.0,32,176,74,Jamshedpur FC,Germany
Offense,72,850.0,32,187,82,Barcelona Sporting Club,Switzerland
Midfield,75,4508.0,31,182,75,Sporting Kansas City,Argentina
Defense,74,1259.0,19,173,73,Beşiktaş JK,Netherlands
GoalKeeper,66,914.0,29,198,75,Atlanta United,Saudi Arabia
Defense,78,1476.0,29,182,73,Inter Miami CF,Brazil
Defense,82,11830.0,34,185,77,FC Groningen,Spain
Midfield,75,15100.0,32,184,79,Pohang Steelers,Jamaica
Defense,59,7648.0,27,188,73,Deportivo La Guaira FC,Netherlands
Midfield,69,27987.0,26,185,81,AFC Bournemouth,Scotland
Defense,74,7433.0,21,182,78,Bradford City,Spain
Defense,63,878.0,24,185,74,Atlético Nacional,Colombia
Defense,72,628.0,23,188,74,Hammarby IF,Jamaica
Defense,64,7180.0,28,191,77,Toronto FC,Norway
Defense,62,1920.0,24,185,72,FC Schalke 04,Ghana
Midfield,76,642.0,31,183,75,Sporting Kansas City,Norway
GoalKeeper,65,11238.0,32,184,74,Atlético Nacional,Brazil
GoalKeeper,65,724.0,28,182,75,AS Saint-Étienne,Côte d'Ivoire
Midfield,71,709.0,29,174,75,Sporting Kansas City,Denmark
Defense,70,852.0,33,184,73,AS Saint-Étienne,Denmark
Midfield,55,7009.0,26,178,78,En Avant de Guingamp,Israel
Midfield,70,641.0,21,191,76,Venezia FC,Liberia
Offense,63,8536.0,33,183,66,İttifak Holding Konyaspor,England
Midfield,75,5473.0,35,185,85,FC Schalke 04,Chile
Defense,64,1177.0,25,182,74,Lillestrøm SK,Italy
Defense,72,613.0,20,189,83,Club Sporting Cristal,Brazil
Defense,75,1683.0,30,187,79,Houston Dynamo,Togo
GoalKeeper,76,1242.0,31,198,87,Bristol Rovers,Germany
Defense,61,500.0,21,185,70,SV Werder Bremen,North Macedonia
Midfield,58,14636.0,21,173,65,Zagłębie Lubin,Romania
Defense,69,10340.0,27,182,73,Toronto FC,Serbia
Defense,78,14445.0,27,183,73,VfB Stuttgart,Georgia
Offense,65,19489.0,26,183,76,Sporting Kansas City,Italy
Defense,72,11073.0,29,186,79,FC Porto,New Zealand
Midfield,50,500.0,20,173,75,Atlético Nacional,Saudi Arabia
Defense,66,10585.0,29,183,75,Lechia Gdańsk,Honduras
Defense,79,95595.0,25,190,85,Atlético de Madrid,Brazil
Defense,75,26514.0,35,178,81,Nottingham Forest,Brazil
Defense,83,11498.0,35,193,87,LA Galaxy,Germany
Midfield,64,674.0,21,187,69,AS Saint-Étienne,Peru
Midfield,55,1379.0,29,169,78,Deportivo Toluca,Cape Verde Islands
Defense,61,4610.0,22,180,73,LASK Linz,Bosnia and Herzegovina
GoalKeeper,67,2333.0,23,186,74,América de Cali,Georgia
Defense,66,9854.0,27,187,69,Girona FC,New Zealand
GoalKeeper,61,765.0,22,180,75,AS Saint-Étienne,Côte d'Ivoire
Defense,80,5302.0,29,185,78,Toronto FC,Germany
Midfield,73,1938.0,26,176,75,Club Cerro Porteño,Argentina
Offense,62,500.0,20,183,73,Atlético Nacional,England
Midfield,73,10433.0,28,179,74,Sporting Kansas City,Norway
Defense,74,3060.0,25,180,76,CS Mioveni,Spain
Offense,80,3835.0,23,191,74,Real Valladolid CF,Switzerland
Defense,76,6869.0,31,188,70,AIK,Czech Republic
Defense,71,1063.0,33,188,78,Peterborough United,Japan
Defense,68,768.0,33,180,75,Damac FC,Kosovo
Defense,76,1919.0,29,188,76,FC Voluntari,Croatia
Defense,76,2011.0,30,185,74,Sporting Kansas City,Colombia
Midfield,72,11753.0,31,181,82,Club Cerro Porteño,Spain
Defense,71,11910.0,31,186,79,Toronto FC,Switzerland
Offense,67,18166.0,34,188,74,Sporting Kansas City,Spain
Defense,67,9984.0,32,183,73,Club Libertad,Grenada
GoalKeeper,74,3385.0,25,187,70,Strømsgodset IF,France
Defense,69,2182.0,34,192,84,Stabæk Fotball,Romania
Midfield,59,1075.0,24,171,67,RZ Pellets Wolfsberger AC,Ecuador
Defense,64,5359.0,23,183,78,Bristol City,Indonesia
GoalKeeper,76,3642.0,31,194,82,Patronato,Costa Rica
Defense,74,2822.0,23,187,78,CD Huachipato,Mexico
Defense,72,11002.0,31,183,77,Lillestrøm SK,Austria
Defense,71,12914.0,34,184,77,Toronto FC,Spain
Midfield,72,29050.0,28,184,79,Hellas Verona,New Zealand
Midfield,56,1018.0,24,171,65,Cádiz CF,Cape Verde Islands
Midfield,75,1794.0,28,186,84,Cerezo Osaka,Cyprus
Defense,78,14934.0,31,183,74,Club Cerro Porteño,Belgium
Offense,63,1212.0,19,183,75,FC Schalke 04,Belgium
Midfield,74,12393.0,32,182,75,Sporting Kansas City,Venezuela
Defense,75,9011.0,23,186,74,AS Saint-Étienne,Portugal
Defense,62,1089.0,19,182,66,Atlético de Madrid,Germany
Offense,67,16368.0,33,183,81,CA Osasuna,Poland
Defense,70,2227.0,28,184,74,Club Cerro Porteño,Cyprus
Midfield,75,5259.0,28,183,80,Club Social y Deportivo Macará,South Africa
Defense,51,681.0,18,174,66,Daegu FC,Iran
GoalKeeper,60,1860.0,28,183,75,Toronto FC,Czech Republic
Midfield,58,500.0,20,175,81,Rochdale,India
Defense,66,1665.0,31,167,74,Sporting Kansas City,Côte d'Ivoire
Offense,72,48203.0,29,182,78,SD Huesca,France
Defense,75,13642.0,29,189,80,Real Sociedad B,Denmark
Defense,80,1796.0,25,182,74,FC Augsburg,Norway
Defense,50,500.0,24,179,84,Atlético Nacional,Australia
GoalKeeper,60,1520.0,28,195,84,Walsall,Croatia
Defense,72,1758.0,31,183,73,KV Mechelen,Malawi
Defense,66,500.0,23,181,74,Toronto FC,Poland
Midfield,60,972.0,19,183,80,FC Metz,Malawi
Midfield,81,10787.0,20,185,68,Deportivo Alavés,India
Midfield,82,13748.0,26,182,63,Club Cerro Porteño,Austria
Defense,50,645.0,31,183,83,İstanbul Başakşehir FK,Georgia
GoalKeeper,65,500.0,29,199,84,Centro Atlético Fénix,Italy
Defense,73,6212.0,31,181,74,Al Ahli,North Macedonia
Midfield,51,500.0,29,180,74,Atlético Nacional,Ecuador
Midfield,77,9475.0,32,187,76,Sporting Kansas City,Colombia
Defense,74,1302.0,30,188,87,VfL Bochum 1848,Austria
Midfield,71,3361.0,23,172,70,Sporting Kansas City,Portugal
GoalKeeper,64,955.0,30,189,79,Real Madrid CF,England
Defense,63,972.0,29,182,75,AS Saint-Étienne,Côte d'Ivoire
Offense,62,1664.0,31,191,82,Reading,New Zealand
Defense,59,5123.0,20,181,70,Toronto FC,France
Midfield,60,500.0,19,174,69,FC Lokomotiv Moscow,Romania
GoalKeeper,73,34538.0,31,179,79,Nottingham Forest,Honduras
GoalKeeper,71,29125.0,27,190,75,Atlético Nacional,Chile
Midfield,62,8164.0,32,181,74,Sporting Kansas City,Sweden
Defense,59,36349.0,33,183,82,Al Nassr,New Zealand
Offense,71,2284.0,28,187,84,Mazatlán Futbol Club,Benin
Defense,75,10054.0,31,187,81,Boavista FC,Sierra Leone
Defense,77,1249.0,29,188,74,RSC Anderlecht,Denmark
Defense,73,5403.0,29,170,82,FC Schalke 04,Scotland
Midfield,79,11787.0,30,182,69,Atlético Nacional,Argentina
Offense,66,33304.0,23,183,72,Ferencvárosi TC,Haiti
Defense,75,10982.0,24,182,72,Atlético Nacional,Brazil
Defense,63,500.0,29,178,82,Nagoya Grampus,Serbia
Defense,68,10425.0,33,185,68,Portland Timbers,Spain
Defense,63,1347.0,30,188,81,LOSC Lille,New Zealand
Defense,70,692.0,32,188,64,Atlético Nacional,France
Offense,71,2674.0,26,185,74,Bruk-Bet Termalica Nieciecza,China PR
Offense,73,500.0,22,167,75,Western United FC,Northern Ireland
Midfield,62,959.0,31,175,74,Club Atlético Colón,Poland
Defense,63,966.0,22,180,75,AS Saint-Étienne,Italy
Midfield,75,1574.0,35,187,77,FC Schalke 04,Colombia
Midfield,72,2613.0,28,183,73,Real Sociedad B,Morocco
GoalKeeper,61,500.0,27,191,73,Atlético de Madrid,Argentina
Defense,74,10457.0,21,191,80,Deportivo Toluca,United States
Defense,62,500.0,18,184,78,Club Libertad,Argentina
Offense,69,8789.0,19,172,66,Legia Warszawa,Spain
Midfield,72,2266.0,21,175,73,Leeds United,Spain
Offense,72,44508.0,29,170,65,Chennaiyin FC,Spain
Defense,64,16213.0,26,183,82,SK Rapid Wien,New Zealand
Midfield,62,1288.0,22,174,74,Oldham Athletic,Georgia
Defense,55,1044.0,20,183,75,Real Sociedad B,Croatia
Defense,63,3533.0,31,183,73,AS Saint-Étienne,Spain
GoalKeeper,69,30916.0,26,176,74,Carlos A. Mannucci,Iran
Offense,68,5560.0,27,185,80,Club de Deportes Cobresal,Iran
Defense,76,11632.0,31,185,79,Atlanta United,Italy
Midfield,61,1088.0,21,175,67,Al Batin,Tunisia
Defense,83,8347.0,31,188,78,Club Cerro Porteño,France
Midfield,65,1252.0,29,183,72,Bohemian FC,Moldova
GoalKeeper,78,8647.0,31,185,74,Al Ain FC,Croatia
Defense,69,1741.0,31,190,74,Toronto FC,United States
Midfield,55,1042.0,23,176,66,Sevilla FC,Japan
Defense,79,29431.0,28,182,73,Sporting Kansas City,Norway
Midfield,73,2630.0,23,168,76,Sepsi OSK Sf. Gheorghe,Trinidad and Tobago
Defense,73,6587.0,21,182,70,Lazio,Israel
Defense,69,1347.0,21,175,64,Flamengo,Argentina
Midfield,72,4142.0,31,176,68,Plymouth Argyle,Israel
Defense,64,629.0,22,179,75,AS Saint-Étienne,Republic of Ireland
Defense,70,1305.0,31,186,79,Toronto FC,South Africa
Defense,73,1233.0,25,186,78,En Avant de Guingamp,Spain
Midfield,81,28008.0,23,188,82,1. FC Saarbrücken,Tunisia
Defense,64,1477.0,32,175,72,PEC Zwolle,Israel
Midfield,52,557.0,21,172,65,Atlético de Madrid,Romania
Defense,66,8135.0,29,186,88,Incheon United FC,Germany
GoalKeeper,74,75733.0,28,189,84,Club Deportivo Guadalajara,England
Midfield,65,5972.0,25,188,79,Lillestrøm SK,Romania
Midfield,53,500.0,22,175,71,RB Leipzig,Poland
GoalKeeper,61,1178.0,17,197,87,Empoli,Germany
Defense,65,1184.0,20,190,72,Lillestrøm SK,Cameroon
Midfield,72,9538.0,28,182,73,Atlético Nacional,Italy
Midfield,62,9631.0,26,179,74,Club Universidad Nacional,Norway
Midfield,59,4217.0,28,180,74,Western United FC,Poland
Defense,62,563.0,23,181,74,Toronto FC,Venezuela
Defense,73,9991.0,31,179,82,CA Osasuna,Argentina
Offense,63,1768.0,34,188,77,HJK Helsinki,Portugal
Defense,68,7390.0,20,178,75,Atlético Nacional,Czech Republic
Defense,74,75172.0,22,187,87,Club River Plate Asunción,Netherlands
Midfield,84,12353.0,27,184,74,Club Cerro Porteño,France
Midfield,55,727.0,22,179,66,Cádiz CF,Paraguay
Offense,64,500.0,21,193,67,SC Paderborn 07,Denmark
Defense,62,4016.0,29,182,73,Sporting Kansas City,Republic of Ireland
Midfield,59,1704.0,32,177,67,Atlanta United,Ecuador
Defense,72,1974.0,32,183,64,FC Schalke 04,Sweden
Defense,67,8758.0,26,189,80,Silkeborg IF,Honduras
Midfield,64,9656.0,21,180,73,HJK Helsinki,Israel
GoalKeeper,65,12742.0,32,194,73,Atlético Nacional,Brazil
Defense,72,63527.0,23,188,74,Dundalk FC,Spain
Defense,72,541.0,21,176,72,Colorado Rapids,Liberia
Defense,78,8030.0,28,182,74,Atlético Nacional,Argentina
Midfield,61,599.0,23,183,75,Sporting Kansas City,Japan
Defense,61,1435.0,36,191,78,Adana Demirspor,Northern Ireland
Defense,66,7046.0,25,186,72,Real Sociedad B,Saudi Arabia
Defense,78,3844.0,25,185,77,AC Monza,Slovenia
Defense,64,806.0,22,192,74,Lillestrøm SK,Denmark
Offense,75,1393.0,22,178,70,Sunderland,England
Midfield,63,1660.0,26,173,75,Club Cerro Porteño,Austria
Defense,61,7418.0,33,183,70,Real Madrid CF,Sweden
Defense,76,45534.0,25,179,74,Heracles Almelo,Portugal
Midfield,70,14974.0,31,184,77,Atlético de Madrid,Saudi Arabia
Defense,63,500.0,18,184,75,Atlético de Madrid,Norway
Midfield,57,500.0,20,177,67,Clermont Foot 63,India
Midfield,65,22889.0,20,188,65,Atalanta,Mexico
GoalKeeper,79,1065.0,25,197,83,Platense,England
Defense,64,19393.0,25,188,80,Sparta Rotterdam,Canada
GoalKeeper,80,28259.0,28,187,76,Sporting Kansas City,China PR
Midfield,75,5195.0,32,170,74,FC Schalke 04,Denmark
Midfield,72,5293.0,29,168,80,AS Saint-Étienne,France
Midfield,76,1628.0,17,177,76,Club Deportivo Guadalajara,New Zealand
Defense,72,11509.0,32,190,72,Toronto FC,France
Midfield,58,1034.0,19,181,67,Jeju United FC,Korea Republic
GoalKeeper,57,1226.0,23,188,74,Real Sociedad B,Norway
Defense,72,38823.0,28,184,82,Spartak Moskva,Romania
Defense,67,3633.0,29,188,75,Macarthur FC,Netherlands
GoalKeeper,75,2519.0,34,196,73,Atlético de Madrid,Argentina
Midfield,77,13962.0,31,174,76,Club Cerro Porteño,Republic of Ireland
Midfield,61,805.0,29,180,74,Sporting Kansas City,Nigeria
Midfield,77,20525.0,32,173,77,Club Atlético Colón,Liberia
GoalKeeper,63,1519.0,32,196,78,Real Sociedad B,Denmark
Defense,66,11483.0,28,180,79,Atakaş Hatayspor,Montserrat
GoalKeeper,62,2834.0,25,190,81,Ettifaq FC,Germany
Defense,52,3295.0,22,173,90,Toronto FC,Denmark
Defense,60,7248.0,28,185,84,Stevenage,Serbia
Defense,60,38939.0,24,175,75,Universidad Técnica de Cajamarca,Argentina
Defense,74,46895.0,35,194,73,HJK Helsinki,Cape Verde Islands
Midfield,64,11692.0,29,177,74,Club Cerro Porteño,Norway
Midfield,56,571.0,19,173,66,Stoke City,Poland
Offense,51,1093.0,22,192,73,SD Huesca,Norway
Defense,54,991.0,22,183,70,Club Cerro Porteño,Norway
Defense,73,10271.0,19,188,74,Atlético de Madrid,New Zealand
GoalKeeper,66,3420.0,31,186,75,AS Saint-Étienne,Italy
Midfield,57,911.0,24,174,74,FC Viktoria Plzeň,Spain
Offense,63,1201.0,30,180,73,AS Saint-Étienne,Japan
Midfield,57,1104.0,20,172,67,TSG Hoffenheim,Republic of Ireland
GoalKeeper,62,15929.0,31,197,84,RCD Mallorca,Croatia
Midfield,55,1901.0,21,180,65,Olympique Lyonnais,Ghana
Defense,62,3853.0,23,180,74,Damac FC,Germany
Midfield,64,1819.0,20,172,68,Östersunds FK,India
Defense,72,10544.0,31,188,81,Viktoria Köln,Israel
Defense,72,2808.0,32,182,73,Sport Huancayo,Azerbaijan
Midfield,61,99147.0,20,175,67,Al Nassr,Turkey
GoalKeeper,76,18341.0,23,187,78,FC Utrecht,United Arab Emirates
Defense,66,7608.0,34,188,70,İttifak Holding Konyaspor,Netherlands
Defense,67,6995.0,29,187,84,Lazio,United States
Midfield,80,12568.0,20,185,64,Atlético Nacional,Nigeria
Defense,74,3722.0,25,188,83,RKC Waalwijk,Poland
Defense,58,10468.0,30,185,80,Burton Albion,Finland
Defense,61,500.0,22,181,71,Sporting Kansas City,Korea Republic
Defense,61,1316.0,23,174,77,Birmingham City,New Zealand
Midfield,80,14285.0,36,185,72,Sporting Kansas City,China PR
Offense,72,2526.0,29,190,78,CS Emelec,England
Midfield,74,638.0,20,183,66,KV Mechelen,Iceland
Midfield,56,993.0,19,174,67,RSC Anderlecht,Jamaica
Defense,58,9499.0,29,190,83,Örebro SK,Netherlands
Defense,73,43110.0,33,188,82,FC Augsburg,Jamaica
Midfield,82,1460.0,26,173,66,Drogheda United,Republic of Ireland
Offense,56,5920.0,32,178,64,Dundalk FC,Romania
Defense,73,1479.0,31,192,78,Plymouth Argyle,Serbia
Midfield,54,754.0,25,184,77,Sporting Kansas City,Morocco
Defense,62,13145.0,24,184,72,FC Utrecht,Honduras
Midfield,56,1061.0,21,175,70,FC Botoşani,Poland
